date,store_id,sku_id,category,temperature,is_weekend,quantity,day_of_week,week_of_year,month,lag_1,lag_7,lag_14,rolling_mean_7,rolling_std_7,baseline_7d,prediction_model,prediction_baseline_7d,critical_ratio,forecast_error_rmse,recommended_order,expected_leftover,expected_stockout
2024-06-22,11,SKU_003,bakery,15.7,1,32,5,25,6,33.0,30.0,18.0,28.285714285714285,4.608480795022952,28.285714285714285,26.337260620616803,28.285714285714285,0.45,6.831083982003096,26,0,6
2024-06-23,11,SKU_003,bakery,22.8,1,23,6,25,6,32.0,28.0,38.0,28.571428571428573,4.790864322059341,28.571428571428573,30.747260970714944,28.571428571428573,0.45,6.831083982003096,30,7,0
2024-06-24,11,SKU_003,bakery,25.8,0,31,0,26,6,23.0,21.0,17.0,27.857142857142858,5.241773600241677,27.857142857142858,24.277659782989225,27.857142857142858,0.45,6.831083982003096,24,0,7
2024-06-25,11,SKU_003,bakery,20.1,0,24,1,26,6,31.0,32.0,27.0,29.285714285714285,4.34796066044325,29.285714285714285,25.41460444252799,29.285714285714285,0.45,6.831083982003096,25,1,0
2024-06-26,11,SKU_003,bakery,19.3,0,26,2,26,6,24.0,23.0,23.0,28.142857142857142,4.56174569759472,28.142857142857142,23.898322184613637,28.142857142857142,0.45,6.831083982003096,24,0,2
2024-06-27,11,SKU_003,bakery,23.5,0,28,3,26,6,26.0,31.0,19.0,28.571428571428573,4.11732691832712,28.571428571428573,24.51951885272137,28.571428571428573,0.45,6.831083982003096,24,0,4
2024-06-28,11,SKU_003,bakery,17.7,0,23,4,26,6,28.0,33.0,23.0,28.142857142857142,3.976119189552036,28.142857142857142,23.4746961342585,28.142857142857142,0.45,6.831083982003096,23,0,0
2024-06-08,11,SKU_004,drinks,26.6,1,31,5,23,6,40.0,59.0,64.0,45.142857142857146,9.805246409084168,45.142857142857146,47.9802410336566,45.142857142857146,0.5416666666666666,6.831083982003096,49,18,0
2024-06-09,11,SKU_004,drinks,23.4,1,50,6,23,6,31.0,52.0,38.0,41.142857142857146,8.877472827867415,41.142857142857146,40.73404633555044,41.142857142857146,0.5416666666666666,6.831083982003096,42,0,8
2024-06-10,11,SKU_004,drinks,24.9,0,24,0,24,6,50.0,50.0,44.0,40.85714285714285,8.493695140682739,40.85714285714285,38.02372172074509,40.85714285714285,0.5416666666666666,6.831083982003096,39,15,0
2024-06-11,11,SKU_004,drinks,20.3,0,23,1,24,6,24.0,46.0,41.0,37.142857142857146,9.459185508075764,37.142857142857146,33.56082125262271,37.142857142857146,0.5416666666666666,6.831083982003096,35,12,0
2024-06-12,11,SKU_004,drinks,18.7,0,46,2,24,6,23.0,29.0,45.0,33.857142857142854,9.856107606091612,33.857142857142854,31.42193946725455,33.857142857142854,0.5416666666666666,6.831083982003096,33,0,13
2024-06-13,11,SKU_004,drinks,24.3,0,31,3,24,6,46.0,40.0,52.0,36.285714285714285,10.531132982958765,36.285714285714285,35.567295959311416,36.285714285714285,0.5416666666666666,6.831083982003096,37,6,0
2024-06-14,11,SKU_004,drinks,20.9,0,23,4,24,6,31.0,40.0,32.0,35.0,10.551461194229605,35.0,31.065347535518026,35.0,0.5416666666666666,6.831083982003096,32,9,0
2024-06-15,11,SKU_004,drinks,17.6,1,38,5,24,6,23.0,31.0,59.0,32.57142857142857,11.148350294358083,32.57142857142857,35.67622009152196,32.57142857142857,0.5416666666666666,6.831083982003096,37,0,1
2024-06-16,11,SKU_004,drinks,23.2,1,46,6,24,6,38.0,50.0,52.0,33.57142857142857,11.296860077873292,33.57142857142857,36.64876614720705,33.57142857142857,0.5416666666666666,6.831083982003096,38,0,8
2024-06-17,11,SKU_004,drinks,22.8,0,30,0,25,6,46.0,24.0,50.0,33.0,10.39230484541325,33.0,32.4657850345422,33.0,0.5416666666666666,6.831083982003096,34,4,0
2024-06-18,11,SKU_004,drinks,21.5,0,32,1,25,6,30.0,23.0,46.0,33.857142857142854,9.754120008635166,33.857142857142854,32.18224127920077,33.857142857142854,0.5416666666666666,6.831083982003096,33,1,0
2024-06-19,11,SKU_004,drinks,25.1,0,42,2,25,6,32.0,46.0,29.0,35.142857142857146,8.610624666239785,35.142857142857146,31.40856151442683,35.142857142857146,0.5416666666666666,6.831083982003096,33,0,9
2024-06-20,11,SKU_004,drinks,16.6,0,41,3,25,6,42.0,31.0,40.0,34.57142857142857,7.870983480631932,34.57142857142857,30.89946925983273,34.57142857142857,0.5416666666666666,6.831083982003096,32,0,9
2024-06-21,11,SKU_004,drinks,17.6,0,47,4,25,6,41.0,23.0,40.0,36.0,8.020806277010639,36.0,32.35962127435034,36.0,0.5416666666666666,6.831083982003096,34,0,13
2024-06-22,11,SKU_004,drinks,15.7,1,41,5,25,6,47.0,38.0,31.0,39.42857142857143,6.528326555791141,39.42857142857143,36.88675249184368,39.42857142857143,0.5416666666666666,6.831083982003096,38,0,3
2024-06-23,11,SKU_004,drinks,22.8,1,39,6,25,6,41.0,46.0,50.0,39.85714285714285,6.517376042257399,39.85714285714285,41.078906724912464,39.85714285714285,0.5416666666666666,6.831083982003096,42,3,0
2024-06-24,11,SKU_004,drinks,25.8,0,29,0,26,6,39.0,30.0,24.0,38.85714285714285,5.928141120356137,38.85714285714285,33.89721024656336,38.85714285714285,0.5416666666666666,6.831083982003096,35,6,0
2024-06-25,11,SKU_004,drinks,20.1,0,33,1,26,6,29.0,32.0,23.0,38.71428571428572,6.183695920571727,38.71428571428572,32.328188583985614,38.71428571428572,0.5416666666666666,6.831083982003096,34,1,0
2024-06-26,11,SKU_004,drinks,19.3,0,40,2,26,6,33.0,42.0,46.0,38.85714285714285,6.011892975000246,38.85714285714285,35.20403022824149,38.85714285714285,0.5416666666666666,6.831083982003096,36,0,4
2024-06-27,11,SKU_004,drinks,23.5,0,49,3,26,6,40.0,41.0,31.0,38.57142857142857,5.88379534136324,38.57142857142857,34.00722967192537,38.57142857142857,0.5416666666666666,6.831083982003096,35,0,14
2024-06-28,11,SKU_004,drinks,17.7,0,35,4,26,6,49.0,47.0,23.0,39.71428571428572,7.087883692477995,39.71428571428572,32.67606498902297,39.71428571428572,0.5416666666666666,6.831083982003096,34,0,1
2024-06-08,11,SKU_005,drinks,26.6,1,50,5,23,6,45.0,48.0,62.0,44.285714285714285,10.609968358644082,44.285714285714285,47.27493101275583,44.285714285714285,0.5416666666666666,6.831083982003096,48,0,2
2024-06-09,11,SKU_005,drinks,23.4,1,40,6,23,6,50.0,54.0,36.0,44.57142857142857,10.752629800148782,44.57142857142857,43.38871973438079,44.57142857142857,0.5416666666666666,6.831083982003096,45,5,0
2024-06-10,11,SKU_005,drinks,24.9,0,26,0,24,6,40.0,53.0,44.0,42.57142857142857,9.980934205726822,42.57142857142857,39.26761213902306,42.57142857142857,0.5416666666666666,6.831083982003096,40,14,0
2024-06-11,11,SKU_005,drinks,20.3,0,15,1,24,6,26.0,50.0,40.0,38.71428571428572,10.483547200483343,38.71428571428572,34.65820619899445,38.71428571428572,0.5416666666666666,6.831083982003096,36,21,0
2024-06-12,11,SKU_005,drinks,18.7,0,49,2,24,6,15.0,25.0,44.0,33.714285714285715,12.378937564997075,33.714285714285715,31.225572473657596,33.714285714285715,0.5416666666666666,6.831083982003096,32,0,17
2024-06-13,11,SKU_005,drinks,24.3,0,38,3,24,6,49.0,35.0,53.0,37.142857142857146,12.876704695283037,37.142857142857146,36.54243512039619,37.142857142857146,0.5416666666666666,6.831083982003096,38,0,0
2024-06-14,11,SKU_005,drinks,20.9,0,34,4,24,6,38.0,45.0,39.0,37.57142857142857,12.843378875996038,37.57142857142857,34.07426865005438,37.57142857142857,0.5416666666666666,6.831083982003096,35,1,0
2024-06-15,11,SKU_005,drinks,17.6,1,43,5,24,6,34.0,50.0,48.0,36.0,12.449899597988749,36.0,36.808774216581135,36.0,0.5416666666666666,6.831083982003096,38,0,5
2024-06-16,11,SKU_005,drinks,23.2,1,51,6,24,6,43.0,40.0,54.0,35.0,11.372481406154677,35.0,38.22887576000092,35.0,0.5416666666666666,6.831083982003096,39,0,12
2024-06-17,11,SKU_005,drinks,22.8,0,48,0,25,6,51.0,26.0,53.0,36.57142857142857,12.84337887599604,36.57142857142857,35.76088086716773,36.57142857142857,0.5416666666666666,6.831083982003096,37,0,11
2024-06-18,11,SKU_005,drinks,21.5,0,36,1,25,6,48.0,15.0,50.0,39.71428571428572,12.512850537404686,39.71428571428572,37.68932554943464,39.71428571428572,0.5416666666666666,6.831083982003096,39,3,0
2024-06-19,11,SKU_005,drinks,25.1,0,43,2,25,6,36.0,49.0,25.0,42.71428571428572,6.824326235712103,42.71428571428572,36.77723575933868,42.71428571428572,0.5416666666666666,6.831083982003096,38,0,5
2024-06-20,11,SKU_005,drinks,16.6,0,41,3,25,6,43.0,38.0,35.0,41.85714285714285,6.256425268702341,41.85714285714285,35.829776924265296,41.85714285714285,0.5416666666666666,6.831083982003096,37,0,4
2024-06-21,11,SKU_005,drinks,17.6,0,45,4,25,6,41.0,34.0,45.0,42.285714285714285,6.047431568147635,42.285714285714285,37.74085419258546,42.285714285714285,0.5416666666666666,6.831083982003096,39,0,6
2024-06-22,11,SKU_005,drinks,15.7,1,50,5,25,6,45.0,43.0,50.0,43.85714285714285,4.845223470201386,43.85714285714285,42.72080198427757,43.85714285714285,0.5416666666666666,6.831083982003096,44,0,6
2024-06-23,11,SKU_005,drinks,22.8,1,33,6,25,6,50.0,51.0,40.0,44.85714285714285,5.336308693862294,44.85714285714285,43.68102727072258,44.85714285714285,0.5416666666666666,6.831083982003096,45,12,0
2024-06-24,11,SKU_005,drinks,25.8,0,32,0,26,6,33.0,48.0,26.0,42.285714285714285,6.156684327197707,42.285714285714285,36.54353115442467,42.285714285714285,0.5416666666666666,6.831083982003096,38,6,0
2024-06-25,11,SKU_005,drinks,20.1,0,31,1,26,6,32.0,36.0,15.0,40.0,6.63324958071081,40.0,32.27506635506017,40.0,0.5416666666666666,6.831083982003096,33,2,0
2024-06-26,11,SKU_005,drinks,19.3,0,28,2,26,6,31.0,43.0,49.0,39.285714285714285,7.364651739090954,39.285714285714285,35.93956473388518,39.285714285714285,0.5416666666666666,6.831083982003096,37,9,0
2024-06-27,11,SKU_005,drinks,23.5,0,38,3,26,6,28.0,41.0,38.0,37.142857142857146,8.234653836654223,37.142857142857146,33.74890252171021,37.142857142857146,0.5416666666666666,6.831083982003096,35,0,3
2024-06-28,11,SKU_005,drinks,17.7,0,36,4,26,6,38.0,45.0,34.0,36.71428571428572,8.077010290825163,36.71428571428572,31.707566881336685,36.71428571428572,0.5416666666666666,6.831083982003096,33,0,3
2024-06-08,11,SKU_006,grocery,26.6,1,20,5,23,6,17.0,25.0,25.0,19.857142857142858,3.7161167647860296,19.857142857142858,23.05679620129834,19.857142857142858,0.55,6.831083982003096,24,4,0
2024-06-09,11,SKU_006,grocery,23.4,1,27,6,23,6,20.0,22.0,23.0,19.142857142857142,2.968084198523323,19.142857142857142,21.61810321391429,19.142857142857142,0.55,6.831083982003096,23,0,4
2024-06-10,11,SKU_006,grocery,24.9,0,18,0,24,6,27.0,18.0,20.0,19.857142857142858,4.140393356054122,19.857142857142858,18.459975327194773,19.857142857142858,0.55,6.831083982003096,20,2,0
2024-06-11,11,SKU_006,grocery,20.3,0,12,1,24,6,18.0,22.0,12.0,19.857142857142858,4.140393356054122,19.857142857142858,16.293337822734603,19.857142857142858,0.55,6.831083982003096,18,6,0
2024-06-12,11,SKU_006,grocery,18.7,0,24,2,24,6,12.0,14.0,15.0,18.428571428571427,4.92805380304582,18.428571428571427,15.31439409800068,18.428571428571427,0.55,6.831083982003096,17,0,7
2024-06-13,11,SKU_006,grocery,24.3,0,18,3,24,6,24.0,21.0,22.0,19.857142857142858,4.879500364742663,19.857142857142858,18.595093406595744,19.857142857142858,0.55,6.831083982003096,20,2,0
2024-06-14,11,SKU_006,grocery,20.9,0,19,4,24,6,18.0,17.0,15.0,19.428571428571427,4.894116973712516,19.428571428571427,16.624106186446827,19.428571428571427,0.55,6.831083982003096,18,0,1
2024-06-15,11,SKU_006,grocery,17.6,1,22,5,24,6,19.0,20.0,25.0,19.714285714285715,4.785891965429421,19.714285714285715,21.03730673031494,19.714285714285715,0.55,6.831083982003096,22,0,0
2024-06-16,11,SKU_006,grocery,23.2,1,18,6,24,6,22.0,27.0,22.0,20.0,4.86483983977547,20.0,22.016727360576056,20.0,0.55,6.831083982003096,23,5,0
2024-06-17,11,SKU_006,grocery,22.8,0,15,0,25,6,18.0,18.0,18.0,18.714285714285715,3.7733400639347767,18.714285714285715,16.639937738669225,18.714285714285715,0.55,6.831083982003096,18,3,0
2024-06-18,11,SKU_006,grocery,21.5,0,26,1,25,6,15.0,12.0,22.0,18.285714285714285,4.029651999626685,18.285714285714285,16.62937754771537,18.285714285714285,0.55,6.831083982003096,18,0,8
2024-06-19,11,SKU_006,grocery,25.1,0,22,2,25,6,26.0,24.0,14.0,20.285714285714285,3.860668582611287,20.285714285714285,17.87641449118155,20.285714285714285,0.55,6.831083982003096,19,0,3
2024-06-20,11,SKU_006,grocery,16.6,0,17,3,25,6,22.0,18.0,21.0,20.0,3.605551275463984,20.0,16.807976908165685,20.0,0.55,6.831083982003096,18,1,0
2024-06-21,11,SKU_006,grocery,17.6,0,18,4,25,6,17.0,19.0,17.0,19.857142857142858,3.7161167647860287,19.857142857142858,16.338623390838283,19.857142857142858,0.55,6.831083982003096,18,0,0
2024-06-22,11,SKU_006,grocery,15.7,1,16,5,25,6,18.0,22.0,20.0,19.714285714285715,3.7733400639347656,19.714285714285715,19.79962989419227,19.714285714285715,0.55,6.831083982003096,21,5,0
2024-06-23,11,SKU_006,grocery,22.8,1,21,6,25,6,16.0,18.0,27.0,18.857142857142858,3.848314411469503,18.857142857142858,21.61871800953524,18.857142857142858,0.55,6.831083982003096,23,2,0
2024-06-24,11,SKU_006,grocery,25.8,0,18,0,26,6,21.0,15.0,18.0,19.285714285714285,3.903600291794135,19.285714285714285,17.70085219848997,19.285714285714285,0.55,6.831083982003096,19,1,0
2024-06-25,11,SKU_006,grocery,20.1,0,20,1,26,6,18.0,26.0,12.0,19.714285714285715,3.498298906339368,19.714285714285715,15.850276470859043,19.714285714285715,0.55,6.831083982003096,17,0,3
2024-06-26,11,SKU_006,grocery,19.3,0,17,2,26,6,20.0,22.0,24.0,18.857142857142858,2.1930626551751464,18.857142857142858,16.638922570858927,18.857142857142858,0.55,6.831083982003096,18,1,0
2024-06-27,11,SKU_006,grocery,23.5,0,13,3,26,6,17.0,17.0,18.0,18.142857142857142,1.7728105208558682,18.142857142857142,16.23173532986607,18.142857142857142,0.55,6.831083982003096,18,5,0
2024-06-28,11,SKU_006,grocery,17.7,0,18,4,26,6,13.0,18.0,19.0,17.571428571428573,2.6367367999823403,17.571428571428573,14.661774599788387,17.571428571428573,0.55,6.831083982003096,16,0,2
2024-06-08,11,SKU_007,ultra_fresh,26.6,1,29,5,23,6,34.0,48.0,38.0,34.285714285714285,7.674943772091224,34.285714285714285,36.066615267634575,34.285714285714285,0.4166666666666667,6.831083982003096,35,6,0
2024-06-09,11,SKU_007,ultra_fresh,23.4,1,35,6,23,6,29.0,26.0,33.0,31.571428571428573,4.859943170351659,31.571428571428573,32.78699572807775,31.571428571428573,0.4166666666666667,6.831083982003096,32,0,3
2024-06-10,11,SKU_007,ultra_fresh,24.9,0,27,0,24,6,35.0,30.0,29.0,32.857142857142854,4.298393941484485,32.857142857142854,29.77227808055744,32.857142857142854,0.4166666666666667,6.831083982003096,29,2,0
2024-06-11,11,SKU_007,ultra_fresh,20.3,0,21,1,24,6,27.0,39.0,31.0,32.42857142857143,4.755948656056717,32.42857142857143,28.536046340612856,32.42857142857143,0.4166666666666667,6.831083982003096,28,7,0
2024-06-12,11,SKU_007,ultra_fresh,18.7,0,30,2,24,6,21.0,27.0,29.0,29.857142857142858,5.429197958832472,29.857142857142858,26.05558501216704,29.857142857142858,0.4166666666666667,6.831083982003096,25,0,5
2024-06-13,11,SKU_007,ultra_fresh,24.3,0,32,3,24,6,30.0,36.0,34.0,30.285714285714285,5.282495802626074,30.285714285714285,28.225771306559857,30.285714285714285,0.4166666666666667,6.831083982003096,27,0,5
2024-06-14,11,SKU_007,ultra_fresh,20.9,0,20,4,24,6,32.0,34.0,22.0,29.714285714285715,4.7509397566617055,29.714285714285715,25.524648120613225,29.714285714285715,0.4166666666666667,6.831083982003096,25,5,0
2024-06-15,11,SKU_007,ultra_fresh,17.6,1,22,5,24,6,20.0,29.0,48.0,27.714285714285715,5.529143565818207,27.714285714285715,30.24810226233572,27.714285714285715,0.4166666666666667,6.831083982003096,29,7,0
2024-06-16,11,SKU_007,ultra_fresh,23.2,1,33,6,24,6,22.0,35.0,26.0,26.714285714285715,5.879747322073366,26.714285714285715,27.733162707538977,26.714285714285715,0.4166666666666667,6.831083982003096,27,0,6
2024-06-17,11,SKU_007,ultra_fresh,22.8,0,27,0,25,6,33.0,27.0,30.0,26.428571428571427,5.442338432976029,26.428571428571427,24.353885429861048,26.428571428571427,0.4166666666666667,6.831083982003096,23,0,4
2024-06-18,11,SKU_007,ultra_fresh,21.5,0,29,1,25,6,27.0,21.0,39.0,26.428571428571427,5.442338432976029,26.428571428571427,25.29813090806485,26.428571428571427,0.4166666666666667,6.831083982003096,24,0,5
2024-06-19,11,SKU_007,ultra_fresh,25.1,0,30,2,25,6,29.0,30.0,27.0,27.571428571428573,4.9280538030458425,27.571428571428573,25.285007564848357,27.571428571428573,0.4166666666666667,6.831083982003096,24,0,6
2024-06-20,11,SKU_007,ultra_fresh,16.6,0,35,3,25,6,30.0,32.0,36.0,27.571428571428573,4.9280538030458425,27.571428571428573,24.6503829935863,27.571428571428573,0.4166666666666667,6.831083982003096,24,0,11
2024-06-21,11,SKU_007,ultra_fresh,17.6,0,34,4,25,6,35.0,20.0,34.0,28.0,5.477225575051687,28.0,25.192799010369157,28.0,0.4166666666666667,6.831083982003096,24,0,10
2024-06-22,11,SKU_007,ultra_fresh,15.7,1,41,5,25,6,34.0,22.0,29.0,30.0,4.546060565661972,30.0,29.250326801078483,30.0,0.4166666666666667,6.831083982003096,28,0,13
2024-06-23,11,SKU_007,ultra_fresh,22.8,1,26,6,25,6,41.0,33.0,35.0,32.714285714285715,4.644505202002537,32.714285714285715,33.62606912844339,32.714285714285715,0.4166666666666667,6.831083982003096,33,7,0
2024-06-24,11,SKU_007,ultra_fresh,25.8,0,23,0,26,6,26.0,27.0,27.0,31.714285714285715,5.282495802626067,31.714285714285715,28.56891590516312,31.714285714285715,0.4166666666666667,6.831083982003096,28,5,0
2024-06-25,11,SKU_007,ultra_fresh,20.1,0,26,1,26,6,23.0,29.0,21.0,31.142857142857142,6.039552175136052,31.142857142857142,26.09386479135113,31.142857142857142,0.4166666666666667,6.831083982003096,25,0,1
2024-06-26,11,SKU_007,ultra_fresh,19.3,0,22,2,26,6,26.0,30.0,30.0,30.714285714285715,6.317021600783242,30.714285714285715,26.811317491960203,30.714285714285715,0.4166666666666667,6.831083982003096,26,4,0
2024-06-27,11,SKU_007,ultra_fresh,23.5,0,21,3,26,6,22.0,35.0,32.0,29.571428571428573,7.138093649734584,29.571428571428573,27.00346101685242,29.571428571428573,0.4166666666666667,6.831083982003096,26,5,0
2024-06-28,11,SKU_007,ultra_fresh,17.7,0,32,4,26,6,21.0,34.0,20.0,27.571428571428573,7.322502824789347,27.571428571428573,22.64297207602592,27.571428571428573,0.4166666666666667,6.831083982003096,22,0,10
2024-06-08,11,SKU_008,bakery,26.6,1,33,5,23,6,29.0,30.0,34.0,29.428571428571427,2.149196970742288,29.428571428571427,31.765718738657828,29.428571428571427,0.45,6.831083982003096,31,0,2
2024-06-09,11,SKU_008,bakery,23.4,1,30,6,23,6,33.0,31.0,20.0,29.857142857142858,2.544836041121452,29.857142857142858,29.635753597503204,29.857142857142858,0.45,6.831083982003096,29,0,1
2024-06-10,11,SKU_008,bakery,24.9,0,16,0,24,6,30.0,31.0,29.0,29.714285714285715,2.4976179127511595,29.714285714285715,27.18470432635577,29.714285714285715,0.45,6.831083982003096,27,11,0
2024-06-11,11,SKU_008,bakery,20.3,0,17,1,24,6,16.0,29.0,26.0,27.571428571428573,5.652643713553958,27.571428571428573,24.11690322097096,27.571428571428573,0.45,6.831083982003096,24,7,0
2024-06-12,11,SKU_008,bakery,18.7,0,35,2,24,6,17.0,25.0,27.0,25.857142857142858,6.841748592978542,25.857142857142858,22.67891974976837,25.857142857142858,0.45,6.831083982003096,22,0,13
2024-06-13,11,SKU_008,bakery,24.3,0,33,3,24,6,35.0,31.0,46.0,27.285714285714285,7.631388814501287,27.285714285714285,27.637176442519323,27.285714285714285,0.45,6.831083982003096,27,0,6
2024-06-14,11,SKU_008,bakery,20.9,0,24,4,24,6,33.0,29.0,19.0,27.571428571428573,7.828519290754442,27.571428571428573,23.6184926159485,27.571428571428573,0.45,6.831083982003096,23,0,1
2024-06-15,11,SKU_008,bakery,17.6,1,20,5,24,6,24.0,33.0,30.0,26.857142857142858,7.904188160474837,26.857142857142858,27.26490201130627,26.857142857142858,0.45,6.831083982003096,27,7,0
2024-06-16,11,SKU_008,bakery,23.2,1,51,6,24,6,20.0,30.0,31.0,25.0,7.745966692414835,25.0,27.147930696305075,25.0,0.45,6.831083982003096,27,0,24
2024-06-17,11,SKU_008,bakery,22.8,0,19,0,25,6,51.0,16.0,31.0,28.0,12.56980508997654,28.0,26.270881494548544,28.0,0.45,6.831083982003096,26,7,0
2024-06-18,11,SKU_008,bakery,21.5,0,16,1,25,6,19.0,17.0,29.0,28.428571428571427,12.136132591798528,28.428571428571427,25.724894449352732,28.428571428571427,0.45,6.831083982003096,25,9,0
2024-06-19,11,SKU_008,bakery,25.1,0,20,2,25,6,16.0,35.0,25.0,28.285714285714285,12.297889869326989,28.285714285714285,25.593765652646248,28.285714285714285,0.45,6.831083982003096,25,5,0
2024-06-20,11,SKU_008,bakery,16.6,0,33,3,25,6,20.0,33.0,31.0,26.142857142857142,12.23967008581211,26.142857142857142,22.967720616063914,26.142857142857142,0.45,6.831083982003096,23,0,10
2024-06-21,11,SKU_008,bakery,17.6,0,20,4,25,6,33.0,24.0,29.0,26.142857142857142,12.23967008581211,26.142857142857142,23.19825703261751,26.142857142857142,0.45,6.831083982003096,23,3,0
2024-06-22,11,SKU_008,bakery,15.7,1,28,5,25,6,20.0,20.0,33.0,25.571428571428573,12.447987024108794,25.571428571428573,26.411601198525585,25.571428571428573,0.45,6.831083982003096,26,0,2
2024-06-23,11,SKU_008,bakery,22.8,1,24,6,25,6,28.0,51.0,30.0,26.714285714285715,12.216304483684716,26.714285714285715,28.089282782268004,26.714285714285715,0.45,6.831083982003096,28,4,0
2024-06-24,11,SKU_008,bakery,25.8,0,21,0,26,6,24.0,19.0,16.0,22.857142857142858,5.899959644736876,22.857142857142858,20.2767412307188,22.857142857142858,0.45,6.831083982003096,20,0,1
2024-06-25,11,SKU_008,bakery,20.1,0,27,1,26,6,21.0,16.0,17.0,23.142857142857142,5.727959829601086,23.142857142857142,19.437861442824467,23.142857142857142,0.45,6.831083982003096,19,0,8
2024-06-26,11,SKU_008,bakery,19.3,0,24,2,26,6,27.0,20.0,35.0,24.714285714285715,4.889249625940761,24.714285714285715,22.864813754879435,24.714285714285715,0.45,6.831083982003096,23,0,1
2024-06-27,11,SKU_008,bakery,23.5,0,23,3,26,6,24.0,33.0,33.0,25.285714285714285,4.461475305855888,25.285714285714285,23.738961695295085,25.285714285714285,0.45,6.831083982003096,23,0,0
2024-06-28,11,SKU_008,bakery,17.7,0,23,4,26,6,23.0,20.0,24.0,23.857142857142858,2.91138978431099,23.857142857142858,20.33982365285204,23.857142857142858,0.45,6.831083982003096,20,0,3
2024-06-08,11,SKU_009,ultra_fresh,26.6,1,30,5,23,6,26.0,28.0,48.0,34.0,5.3851648071344975,34.0,37.28768175566374,34.0,0.4166666666666667,6.831083982003096,36,6,0
2024-06-09,11,SKU_009,ultra_fresh,23.4,1,35,6,23,6,30.0,37.0,45.0,34.285714285714285,5.056820005836523,34.285714285714285,36.35656869312241,34.285714285714285,0.4166666666666667,6.831083982003096,35,0,0
2024-06-10,11,SKU_009,ultra_fresh,24.9,0,22,0,24,6,35.0,38.0,30.0,34.0,4.93288286231624,34.0,30.707135215333643,34.0,0.4166666666666667,6.831083982003096,30,8,0
2024-06-11,11,SKU_009,ultra_fresh,20.3,0,21,1,24,6,22.0,40.0,28.0,31.714285714285715,6.290582530372563,31.714285714285715,27.55977446010817,31.714285714285715,0.4166666666666667,6.831083982003096,27,6,0
2024-06-12,11,SKU_009,ultra_fresh,18.7,0,35,2,24,6,21.0,32.0,33.0,29.0,6.218252702059201,29.0,25.86042909374534,29.0,0.4166666666666667,6.831083982003096,25,0,10
2024-06-13,11,SKU_009,ultra_fresh,24.3,0,29,3,24,6,35.0,37.0,35.0,29.428571428571427,6.553806600166107,29.428571428571427,27.75902893857116,29.428571428571427,0.4166666666666667,6.831083982003096,27,0,2
2024-06-14,11,SKU_009,ultra_fresh,20.9,0,35,4,24,6,29.0,26.0,29.0,28.285714285714285,5.648430038936641,28.285714285714285,25.43009679971236,28.285714285714285,0.4166666666666667,6.831083982003096,24,0,11
2024-06-15,11,SKU_009,ultra_fresh,17.6,1,33,5,24,6,35.0,30.0,28.0,29.571428571428573,6.051367417290699,29.571428571428573,29.23653504691625,29.571428571428573,0.4166666666666667,6.831083982003096,28,0,5
2024-06-16,11,SKU_009,ultra_fresh,23.2,1,45,6,24,6,33.0,35.0,37.0,30.0,6.191391873668894,30.0,31.88267860135478,30.0,0.4166666666666667,6.831083982003096,31,0,14
2024-06-17,11,SKU_009,ultra_fresh,22.8,0,35,0,25,6,45.0,22.0,38.0,31.428571428571427,8.323804075404116,31.428571428571427,29.612101572139277,31.428571428571427,0.4166666666666667,6.831083982003096,29,0,6
2024-06-18,11,SKU_009,ultra_fresh,21.5,0,25,1,25,6,35.0,21.0,40.0,33.285714285714285,7.25061573739972,33.285714285714285,30.951918287507382,33.285714285714285,0.4166666666666667,6.831083982003096,30,5,0
2024-06-19,11,SKU_009,ultra_fresh,25.1,0,28,2,25,6,25.0,35.0,32.0,33.857142857142854,6.202917900165243,33.857142857142854,30.804525600519412,33.857142857142854,0.4166666666666667,6.831083982003096,30,2,0
2024-06-20,11,SKU_009,ultra_fresh,16.6,0,28,3,25,6,28.0,29.0,37.0,32.857142857142854,6.542898731412837,32.857142857142854,29.00250149467358,32.857142857142854,0.4166666666666667,6.831083982003096,28,0,0
2024-06-21,11,SKU_009,ultra_fresh,17.6,0,32,4,25,6,28.0,35.0,26.0,32.714285714285715,6.651172470932862,32.714285714285715,27.59492513178144,32.714285714285715,0.4166666666666667,6.831083982003096,27,0,5
2024-06-22,11,SKU_009,ultra_fresh,15.7,1,34,5,25,6,32.0,33.0,30.0,32.285714285714285,6.575568054403753,32.285714285714285,31.060691341854795,32.285714285714285,0.4166666666666667,6.831083982003096,30,0,4
2024-06-23,11,SKU_009,ultra_fresh,22.8,1,32,6,25,6,34.0,45.0,35.0,32.42857142857143,6.604471789556492,32.42857142857143,33.21710357347424,32.42857142857143,0.4166666666666667,6.831083982003096,32,0,0
2024-06-24,11,SKU_009,ultra_fresh,25.8,0,30,0,26,6,32.0,35.0,22.0,30.571428571428573,3.6449573777637214,30.571428571428573,26.915874557669397,30.571428571428573,0.4166666666666667,6.831083982003096,26,0,4
2024-06-25,11,SKU_009,ultra_fresh,20.1,0,34,1,26,6,30.0,25.0,21.0,29.857142857142858,3.0783421635988377,29.857142857142858,25.12630325006385,29.857142857142858,0.4166666666666667,6.831083982003096,24,0,10
